page,block_id,normalized_text,display_text,manual_interpretation,manual_next_action,manual_source_file,manual_override_applied,matched_runtime,matched_audit,matched_rule_index,matched_review_note,best_match_target,best_match_title,best_match_score,coverage_status,reason
65,p065-b02,"EY
il
\
4B
A
成琳小",,,,,False,False,False,False,False,review_note,p049b01,0.1294,non_rule_background,当前块未体现稳定规则信号，更接近背景说明或噪声。
65,p065-b03,"IX
Bl
at4E",,,,,False,False,False,False,False,review_note,p050b04,0.1467,non_rule_background,当前块未体现稳定规则信号，更接近背景说明或噪声。
65,p065-b04,_,,,,,False,False,False,False,False,review_note,| 50 | p050b07 | 整页兜底块 | 同上，整页结构说明辅助图 | covered_runtime |,0.0268,non_rule_background,当前块未体现稳定规则信号，更接近背景说明或噪声。
65,p065-b05,"J
AOQUM
NTS
FEY
SB
ER
=
ee
Yi
FB
Qh]
SS
1
tS
EL
Le
a
-
本 盖页mmOOTI≥ 高
（示醂本盖己盖 - 茎财常",,,,,False,False,False,False,False,review_note,能为 p049b05 的结构草稿提供局部尺寸旁证的，标为 covered_non_runtime,0.0998,non_rule_background,当前块未体现稳定规则信号，更接近背景说明或噪声。
65,p065-b06,"J
SS
MER
FE
YB
We
EB
AQUA
>
料 /盖页mmOOTI< 高",,,,,False,False,False,False,False,review_note,p50 只保留已确认覆盖 runtime 的 p050b06、p050b07,0.0898,non_rule_background,当前块未体现稳定规则信号，更接近背景说明或噪声。
66,p066-b01,"EPSH4IMEVEMME
WF
SES
be
SS
soo
ae
PLS
ry
Es)
BbS
BUR
eye
or
MEH
°
PERS
Bere]?
ASO
Sse
ecle)’
|
quue
MSR
ERS
MMM
ANS
hie
Sie’
OVE
Eee
eV
Ay
se
LEM
HL
eRD°
VES
MM
EYEE
AANE?
TPYE!
EYE
Bl)
RS?
IR
AR
EE
I
YE
Foo?
Neogume
Ee
BAITS
RACHA’
SREB
1300WM’
EVE
ETE
RAE
Va)
WAGER
aA
AS
sel
SRE
Be
RB
©
>
eee
MEER
SAE”
EB
CYR
ELE
We
MAR=se00wm’®
SR=-locowm’
SNS
Jw.’
kev’
PRES)
4.
BV
RIM?
OMAR
W<
Mee
SOK
soos
J
WEE,
WEST’
RYE
BEE
SPCR
E
ERY
VINER
RHESS’
PUMA
HREES
DER
Va
DEVUREL
YER?
PSpeYSLNWEH
Sh
DYER
Reed’
YE’
SE
SY
eK:
善吴immS土代，量憾女手成t兄书金正.2.9
mmea
。琳吊长货心青越习光末室归①
ormOr≤勤高，同空紥史留斑必猎页，mmOS匙內需对背本酥，胡哥吊藏劇用卦
。代碚带T册本贝羊，带飞用卦需哎驻吊 ⑧
。［1达封站发沃问班她何不或吊邮单，蒂湖［马土胡此，彭妹木大厂i站我吊因 ④
om00d必事。mm0O
可小录空举面合办射琳出强办吊，mOoeh＜必事面此离强暗办的吊，然縣妇t那剩又心间空都弃啪效育卹瀑不，品咪中球吊效艰動六比 ⑧
。株我叶泰需天不吊，长货代姆吊帕大葬女兄树墓。更姆叵不。朱要
•“部重承比本部宝固积本马舸六S已与，土部重承干宝固需，辣吊氏 出”
：朱要不总意血，胡竹 、本时紥鎏啪极帮成妹成豉吊，中树卧紥鎏财常",,,,,False,False,False,False,False,review_note,| 49 | p049b04 | BeHYsy / Se / 高 容或圆甫直 | 直角圆边窄边高柜 | needs_manual_judgement |,0.0449,non_rule_background,当前块未体现稳定规则信号，更接近背景说明或噪声。
66,p066-b02,"Ff
a",,,,,False,False,False,False,False,review_note,review_goal: 把 p49/p50 剩余碎片块从“待判断高风险”中分流为“已并入主块”或“背景噪声”,0.0234,non_rule_background,复核文档已将该页标记为噪声或背景说明。
67,p067-b01,"(3)
(P)
”
SUE
道
记
美
自首
兰
YTS
ABA
+
BYTE
攻
冶
32,
EE
8)
P)
杀 之「天及爆，页坚 美比页（B）
杀 土「1 /爆， 勖 美＋页魅常页（d）
本卧函痢带方美
（s
（d",,,,,False,False,False,False,False,review_note,| 49 | p049b04 | BeHYsy / Se / 高 容或圆甫直 | 直角圆边窄边高柜 | needs_manual_judgement |,0.0822,non_rule_background,当前块未体现稳定规则信号，更接近背景说明或噪声。
67,p067-b02,I),,,,,False,False,False,False,False,review_note,4. 在 p49 的尺寸主语没有被明确之前，不建议直接新增 runtime。,0.0344,non_rule_background,当前块未体现稳定规则信号，更接近背景说明或噪声。
67,p067-b03,"VT
ETP’
SSCS
Ee”
SEN’
SREB
ERS
SIC
Le
ASE
ESE”
eS
ERE
MME
FSS
EH=ES-’
SIZ
BSE
yb
ye
SE
ah
\
Ve
TEES’
Tge”
Heb
SCS
WER’
QIN’
RY
EY
EA?”
SERRE
CESS)
STS
AE
’
U
MEL
S
POP
eM
SIMS
DER
ER
AYLI
SUM
SRM’
ee
Ree’
TC
IE
PSE
。幽疯左美育暗疯，求然勖育暗页，必於办页盖四比趁勖先美．
；塑窥左美育猪痢，酥办盖侧氏不，酥詮圆盖贰此土本时对页坚哉发美•
。麩致彩瓣好，一合三用郵多乡
本 先美",,,,,False,False,False,False,False,audit,直角圆边-窄边高柜,0.0735,non_rule_background,当前块未体现稳定规则信号，更接近背景说明或噪声。
68,p068-b01,"ERR
率𤹐",,,,,False,False,False,False,False,review_note,| 50 | p050b07 | 整页兜底块 | 同上，整页结构说明辅助图 | covered_runtime |,0.0846,non_rule_background,当前块未体现稳定规则信号，更接近背景说明或噪声。
68,p068-b02,"ee
㛦痢财常",,,,,False,False,False,False,False,review_note,原 runtime 中 p55 的常规拆装柜体弱标题已拆分为结构化规则。,0.0595,non_rule_background,当前块未体现稳定规则信号，更接近背景说明或噪声。
68,p068-b03,Mi,,,,,False,False,False,False,False,audit,尺寸阈值 规则,0.0361,non_rule_background,当前块未体现稳定规则信号，更接近背景说明或噪声。
68,p068-b04,Aue,,,,,False,False,False,False,False,review_note,4. 在 p49 的尺寸主语没有被明确之前，不建议直接新增 runtime。,0.0647,non_rule_background,当前块未体现稳定规则信号，更接近背景说明或噪声。
68,p068-b05,"SVE:
wesw
mmos寶耳：效页坚哉先美",,,,,False,False,False,False,False,review_note,| 49 | p049b04 | BeHYsy / Se / 高 容或圆甫直 | 直角圆边窄边高柜 | needs_manual_judgement |,0.0917,non_rule_background,当前块未体现稳定规则信号，更接近背景说明或噪声。
68,p068-b06,"EPS
IER
ol
WERE
BREE”
MERE
MER
le
ee”
Se”
ASS”
SIEM
ME
Ee
PRE
FI
NE
ES
8
Se
。甲刺财痢那兰楚直何不密疯就意髟需，豳办发美书暗戒
承支育，酵盖侧比不，对财常比猪，畔圆盖贰土酵 本时业因，页坚黄用郵麩直暗贰本财页坚哉左美",,,,,False,False,False,False,False,review_note,| 49 | p049b04 | BeHYsy / Se / 高 容或圆甫直 | 直角圆边窄边高柜 | needs_manual_judgement |,0.0694,non_rule_background,当前块未体现稳定规则信号，更接近背景说明或噪声。
69,p069-b01,"ERR
率𤹐",,,,,False,False,False,False,False,review_note,| 50 | p050b07 | 整页兜底块 | 同上，整页结构说明辅助图 | covered_runtime |,0.0846,non_rule_background,当前块未体现稳定规则信号，更接近背景说明或噪声。
69,p069-b02,"ee
貅痢瓞常",,,,,False,False,False,False,False,review_note,原 runtime 中 p55 的常规拆装柜体弱标题已拆分为结构化规则。,0.0595,non_rule_background,当前块未体现稳定规则信号，更接近背景说明或噪声。
69,p069-b03,Mi,,,,,False,False,False,False,False,audit,尺寸阈值 规则,0.0361,non_rule_background,当前块未体现稳定规则信号，更接近背景说明或噪声。
69,p069-b04,"“
oa
2",,,,,False,False,False,False,False,review_note,p049b02,0.11,non_rule_background,当前块未体现稳定规则信号，更接近背景说明或噪声。
69,p069-b05,“ee,,,,,False,False,False,False,False,review_note,| 50 | p050b07 | 整页兜底块 | 同上，整页结构说明辅助图 | covered_runtime |,0.0524,non_rule_background,当前块未体现稳定规则信号，更接近背景说明或噪声。
69,p069-b06,aM,,,,,False,False,False,False,False,review_note,| 49 | p049b04 | BeHYsy / Se / 高 容或圆甫直 | 直角圆边窄边高柜 | needs_manual_judgement |,0.04,non_rule_background,当前块未体现稳定规则信号，更接近背景说明或噪声。
69,p069-b07,"a
Mi
SAM
财页瓞常",,,,,False,False,False,False,False,review_note,草稿中的“半盖铰链 / 掩盖值 8mm / 凹槽内退按公式计算”来自相邻规则页推导，不是 p49 单页直读,0.0647,non_rule_background,当前块未体现稳定规则信号，更接近背景说明或噪声。
69,p069-b08,"Eales
类勖美",,,,,False,False,False,False,False,review_note,| 49 | p049b04 | BeHYsy / Se / 高 容或圆甫直 | 直角圆边窄边高柜 | needs_manual_judgement |,0.0803,non_rule_background,当前块未体现稳定规则信号，更接近背景说明或噪声。
69,p069-b09,"Ne)
EE
HEE
DR
RE
Le
SE
HE
PVE
hee
SCI
ee
Nv)
*
eS
A
EH
NR
3
AE
°
SIEVE
SINISE
SAWN
PSY’
BF
FLAY
SAME
HIRE
SIEM
。用 财那麩直叵不密 意需，蜜美书暗承支 不効痢：用郵财页𦘒麩直何不
.用非又类勖意需，戒类勖发美暗其：从类畔 本 财常己，酵 页盖则成出因，财页财常比不土本 类勖发美•",,,,,False,False,False,False,False,review_note,| 49 | p049b04 | BeHYsy / Se / 高 容或圆甫直 | 直角圆边窄边高柜 | needs_manual_judgement |,0.0641,non_rule_background,当前块未体现稳定规则信号，更接近背景说明或噪声。
70,p070-b01,"Sf
SRUMAEXY
S)
茶关置立财页堡哉先美（6",,,,,False,False,False,False,False,review_note,p50 只保留已确认覆盖 runtime 的 p050b06、p050b07,0.1098,non_rule_background,当前块未体现稳定规则信号，更接近背景说明或噪声。
70,p070-b02,"SMW
Ee
P)
GExe
关置立 勖先美（d
張关置立",,,,,False,False,False,False,False,review_note,p78 · 115045 25 150 40DG02 DG06 DG10,0.0673,non_rule_background,当前块未体现稳定规则信号，更接近背景说明或噪声。
70,p070-b03,"SHERRAEXY
c)
茶关置立办先美（o",,,,,False,False,False,False,False,review_note,| 50 | p050b07 | 整页兜底块 | 同上，整页结构说明辅助图 | covered_runtime |,0.0844,non_rule_background,当前块未体现稳定规则信号，更接近背景说明或噪声。
70,p070-b04,"8)
（6",,,,,False,False,False,False,False,review_note,p86 · 3. 顶板飞檐顶盖侧，侧包底,0.1721,non_rule_background,当前块未体现稳定规则信号，更接近背景说明或噪声。
70,p070-b05,"P)
（d",,,,,False,False,False,False,False,review_note,p50,0.22,non_rule_background,当前块未体现稳定规则信号，更接近背景说明或噪声。
70,p070-b06,"9)
（。",,,,,False,False,False,False,False,review_note,p49p50 碎片图块人工处置说明,0.0647,non_rule_background,当前块未体现稳定规则信号，更接近背景说明或噪声。
70,p070-b07,"効背
财岘
E",,,,,False,False,False,False,False,review_note,原 runtime 中 p55 的常规拆装柜体弱标题已拆分为结构化规则。,0.0306,non_rule_background,当前块未体现稳定规则信号，更接近背景说明或噪声。
70,p070-b08,豳窥先美,,,,,False,False,False,False,False,review_note,p49/p50 相关页已先落地其中最清晰的一条硬约束，其余图示和结构说明继续保留人工复核。,0.0244,non_rule_background,当前块未体现稳定规则信号，更接近背景说明或噪声。
70,p070-b09,"30
70
|
0S
0上-",,,,,False,False,False,False,False,review_note,p050b01,0.22,non_rule_background,当前块未体现稳定规则信号，更接近背景说明或噪声。
70,p070-b10,aay,,,,,False,False,False,False,False,review_note,review_goal: 把 p49/p50 剩余碎片块从“待判断高风险”中分流为“已并入主块”或“背景噪声”,0.0234,non_rule_background,复核文档已将该页标记为噪声或背景说明。
70,p070-b11,"eyes
30
刘𤹐
905
财背",,,,,False,False,False,False,False,review_note,p050b05,0.1381,non_rule_background,当前块未体现稳定规则信号，更接近背景说明或噪声。
70,p070-b12,迖勖失美,,,,,False,False,False,False,False,audit,3. 顶板飞檐-顶盖侧，侧包底,0.0038,non_rule_background,当前块未体现稳定规则信号，更接近背景说明或噪声。
70,p070-b13,财页坚哉方美,,,,,False,False,False,False,False,review_note,p49/p50 的碎片块不再占用高风险复杂页清单,0.0393,non_rule_background,当前块未体现稳定规则信号，更接近背景说明或噪声。
70,p070-b14,"VES
BSSRU
WER
SPER
RERVVNM:
BLAMES
SwMM’
SLMS’
VM
RERYVE
SICMESS’
SSTCE
WR’
STC’
NE’
Wa
ol
We”
。财氏代暗業：财页代暗盐：财比代碚 黄：蜜美、类勖美，财页坚哉美比代暗母 ，图贴司哒示图•
。图贝叵系关帕背味效吣，页、疯美，我勖先美，页坚哉先美•",,,,,False,False,False,False,False,review_note,review_goal: 把 p49/p50 剩余碎片块从“待判断高风险”中分流为“已并入主块”或“背景噪声”,0.0647,non_rule_background,复核文档已将该页标记为噪声或背景说明。
71,p071-b01,"Fee
MUS
副 坚哉",,,,,False,False,False,False,False,review_note,原 runtime 中 p55 的常规拆装柜体弱标题已拆分为结构化规则。,0.0275,non_rule_background,当前块未体现稳定规则信号，更接近背景说明或噪声。
71,p071-b02,WER,,,,,False,False,False,False,False,review_note,原 runtime 中 p55 的常规拆装柜体弱标题已拆分为结构化规则。,0.0324,non_rule_background,当前块未体现稳定规则信号，更接近背景说明或噪声。
71,p071-b03,WER,,,,,False,False,False,False,False,review_note,原 runtime 中 p55 的常规拆装柜体弱标题已拆分为结构化规则。,0.0324,non_rule_background,当前块未体现稳定规则信号，更接近背景说明或噪声。
71,p071-b04,NK,,,,,False,False,False,False,False,review_note,原 runtime 中 p55 的常规拆装柜体弱标题已拆分为结构化规则。,0.0333,non_rule_background,当前块未体现稳定规则信号，更接近背景说明或噪声。
71,p071-b05,(Pp,,,,,False,False,False,False,False,review_note,p86 · 3. 顶板飞檐顶盖侧，侧包底,0.0688,non_rule_background,当前块未体现稳定规则信号，更接近背景说明或噪声。
71,p071-b06,"FARM
VRS!
©
w
SaC
S
LB
eS
F
WY
G2SE
Meee:
U
PRM
RB)
ea”
SL’
中
VR!
FLOR
URNS
BE
RYE
HRA
Le
SS
TCYE
SEDER!
ICS
WM
DEE
Sah:
SYOOMMEL
>
Bl
ECE
ERS
EEE
。本马不土副代财页坚哉友美用卦：翮伏对页坚哉⑤
。宝固妾教财寻需助，少
齡代部斢厄对厂i8青部、图贝、齐平齡［iC时五六土 是己需齡麩收代本代不土，同时左六母代本时财常己：开 代©
：林s育发文好代，母代需tBmmOOAS＜夏高财侧本马方美
间示頞伏本琳高 -本琳辈袜先美",,,,,False,False,False,False,False,review_note,p78 · 15045 25 150 40DG02 DG06 DG10 DSG03 CTG01 CTG03 CBG04 DSG08 CBG07 XSG04 DG08 DSG02 CJ01 YG06 YG09 YG17 SG13 YG11 D,0.0385,non_rule_background,当前块未体现稳定规则信号，更接近背景说明或噪声。
72,p072-b01,"SS
TCYE
We
SPE
CS
>
SE
TCP
EE
E
WS
CE
（示哭代本引头 -树寻类先美",,,,,False,False,False,False,False,review_note,原 runtime 中 p55 的常规拆装柜体弱标题已拆分为结构化规则。,0.0493,non_rule_background,当前块未体现稳定规则信号，更接近背景说明或噪声。
72,p072-b02,"RL
SHOOTER
PIP
USER?
-",,,,,False,False,False,False,False,review_note,原 runtime 中 p55 的常规拆装柜体弱标题已拆分为结构化规则。,0.0936,non_rule_background,当前块未体现稳定规则信号，更接近背景说明或噪声。
72,p072-b03,"EE
Me
SEZ
chil]
eee",,,,,False,False,False,False,False,review_note,原 runtime 中 p85 的遇见书柜结构弱标题已清洗为结构化规则。,0.0604,non_rule_background,当前块未体现稳定规则信号，更接近背景说明或噪声。
72,p072-b04,VEER’,,,,,False,False,False,False,False,review_note,原 runtime 中 p55 的常规拆装柜体弱标题已拆分为结构化规则。,0.0314,non_rule_background,当前块未体现稳定规则信号，更接近背景说明或噪声。
73,p073-b01,"ER
率𤹐",,,,,False,False,False,False,False,review_note,原 runtime 中 p55 的常规拆装柜体弱标题已拆分为结构化规则。,0.0314,non_rule_background,当前块未体现稳定规则信号，更接近背景说明或噪声。
73,p073-b02,"WERE
NE
Aiea
7
|
一
貅痢瓞常",,,,,False,False,False,False,False,review_note,原 runtime 中 p55 的常规拆装柜体弱标题已拆分为结构化规则。,0.0468,non_rule_background,当前块未体现稳定规则信号，更接近背景说明或噪声。
73,p073-b03,Aiea,,,,,False,False,False,False,False,review_note,原 runtime 中 p55 的常规拆装柜体弱标题已拆分为结构化规则。,0.0629,non_rule_background,当前块未体现稳定规则信号，更接近背景说明或噪声。
73,p073-b04,•,,,,,False,False,False,False,False,,,0.0,non_rule_background,当前块未体现稳定规则信号，更接近背景说明或噪声。
73,p073-b05,"=SULERMM:
wwsoum
mmdS冥：然页坚哉方美",,,,,False,False,False,False,False,review_note,p55 · 80mm，其他特殊情况可调整牙称高度，牙称高度范围50≤ H ≤250mm。,0.0854,non_rule_background,当前块未体现稳定规则信号，更接近背景说明或噪声。
73,p073-b06,"PHASE
4
PRs)
SLRS
be
Me
ahs
STP
AIEEE”
ie
SIEM
EMRE
FIM
WE
YS’
VEN’
WIR’
VER
SEE
SHEL’
EA’
YT’
SRE
SI
RIES
UN’
AE?
*
AYLIIFRS’
Bb
SY
RRERREVNEHSV
ER
BS
KOM
RMA’
HE
Eee
yea
SIH’
SIME
SURI
U
MST
EMER’
LVS
MEE
AE
ROS
SE
3
RE
。安云额否昙七兄具家惠 立t长妥，同时本 鎏财常•
；蜜办怎美育暗办，啉办盖侧氏不，鲜註圆盖页此土本寻紥攀率办坚哉先美。
。合用书零。、虽时、背、立、、，、，、
。介代暗村卵支 本卵支佐美、本时率办坚哉左美龄个芒本，树豉麻两 支先美，枣坚哉先美比代本时紥整左美•
枓醂紥鍌佐美",,,,,False,False,False,False,False,review_note,原 runtime 中 p55 的常规拆装柜体弱标题已拆分为结构化规则。,0.0326,non_rule_background,当前块未体现稳定规则信号，更接近背景说明或噪声。
